lbd,S
6.09702e-07,-32.3481299
6.09724e-07,-32.2573328
6.09746e-07,-32.1780335
6.09768e-07,-32.1521659
6.0979e-07,-32.3478073
6.09812e-07,-32.5833427
6.09834e-07,-32.5862193
6.09856e-07,-32.6271054
6.09878e-07,-32.6647191
6.099e-07,-32.6148114
6.09922e-07,-32.7942744
6.09944e-07,-32.7231826
6.09966e-07,-32.8348263
6.09988e-07,-32.7280994
6.1001e-07,-32.7655126
6.10032e-07,-32.5553561
6.10054e-07,-32.4719069
6.10076e-07,-32.3690147
6.10098e-07,-32.4941694
6.1012e-07,-32.6493346
6.10142e-07,-32.6223801
6.10164e-07,-32.4961246
6.10186e-07,-32.5590884
6.10208e-07,-32.550966
6.1023e-07,-32.5209874
6.10252e-07,-32.5711684
6.10274e-07,-32.7556565
6.10296e-07,-32.8748407
6.10318e-07,-32.7679059
6.1034e-07,-32.801435
6.10362e-07,-32.8832935
6.10384e-07,-32.9250539
6.10406e-07,-33.0172638
6.10428e-07,-32.904378
6.1045e-07,-32.7941722
6.10472e-07,-32.6775127
6.10494e-07,-32.5159498
6.10516e-07,-32.3022383
6.10538e-07,-32.4202978
6.1056e-07,-32.6002734
6.10582e-07,-32.8324876
6.10604e-07,-32.8677029
6.10626e-07,-32.5594588
6.10648e-07,-32.7655687
6.1067e-07,-32.7913799
6.10692e-07,-32.9498238
6.10714e-07,-32.9950831
6.10736e-07,-33.0440775
6.10758e-07,-32.9319354
6.1078e-07,-32.7198578
6.10802e-07,-32.5547062
6.10824e-07,-32.5897511
6.10846e-07,-32.7808159
6.10868e-07,-32.8767101
6.1089e-07,-32.9289225
6.10912e-07,-32.8259419
6.10934e-07,-32.8273036
6.10956e-07,-32.826062
6.10978e-07,-32.9065879
6.11e-07,-32.9595862
6.11022e-07,-33.0640556
6.11044e-07,-33.1397678
6.11066e-07,-33.0958708
6.11088e-07,-32.9335199
6.1111e-07,-32.8876715
6.11132e-07,-32.7549575
6.11154e-07,-32.8876269
6.11176e-07,-33.0312336
6.11198e-07,-32.8849811
6.1122e-07,-32.8447236
6.11242e-07,-32.7836683
6.11264e-07,-32.6153435
6.11286e-07,-32.6110389
6.11308e-07,-32.7692791
6.1133e-07,-32.7904286
6.11352e-07,-32.9974428
6.11374e-07,-32.7916803
6.11396e-07,-32.7451173
6.11418e-07,-32.8121623
6.1144e-07,-32.7819553
6.11462e-07,-32.9082247
6.11484e-07,-33.1507389
6.11506e-07,-33.064977
6.11528e-07,-33.0749029
6.1155e-07,-32.9036767
6.11572e-07,-32.7199837
6.11594e-07,-32.6881661
6.11616e-07,-32.9047108
6.11638e-07,-32.962202
6.1166e-07,-32.9108993
6.11682e-07,-32.8902678
6.11704e-07,-33.0324574
6.11726e-07,-32.8249073
6.11748e-07,-33.0085129
6.1177e-07,-32.9753462
6.11792e-07,-33.1036721
6.11814e-07,-33.2149915
6.11836e-07,-33.1603613
6.11858e-07,-32.8918799
6.1188e-07,-32.8315177
6.11902e-07,-33.0236809
6.11924e-07,-33.0548629
6.11946e-07,-33.1706843
6.11968e-07,-33.2558362
6.1199e-07,-33.0725135
6.12012e-07,-33.1287846
6.12034e-07,-33.2544552
6.12056e-07,-33.1797988
6.12078e-07,-33.2406393
6.121e-07,-33.1669666
6.12122e-07,-32.9938378
6.12144e-07,-32.9397421
6.12166e-07,-32.8551983
6.12188e-07,-32.8765377
6.1221e-07,-33.2073782
6.12232e-07,-33.3221651
6.12254e-07,-33.4487816
6.12276e-07,-33.355051
6.12298e-07,-33.4662176
6.1232e-07,-33.4219896
6.12342e-07,-33.3724687
6.12364e-07,-33.4448938
6.12386e-07,-33.5264127
6.12408e-07,-33.4269501
6.1243e-07,-33.5056233
6.12452e-07,-33.3933396
6.12474e-07,-33.4073028
6.12496e-07,-33.2747051
6.12518e-07,-33.3370745
6.1254e-07,-33.3787728
6.12562e-07,-33.4319126
6.12584e-07,-33.300291
6.12606e-07,-33.262395
6.12628e-07,-33.2333055
6.1265e-07,-33.3763856
6.12672e-07,-33.4813704
6.12694e-07,-33.5141533
6.12716e-07,-33.4696377
6.12738e-07,-33.3878451
6.1276e-07,-33.2238661
6.12782e-07,-33.2430054
6.12804e-07,-33.1504495
6.12826e-07,-33.1790522
6.12848e-07,-33.2657001
6.1287e-07,-33.1435726
6.12892e-07,-33.1255738
6.12914e-07,-32.9113951
6.12936e-07,-32.923012
6.12958e-07,-33.0767202
6.1298e-07,-33.0582544
6.13002e-07,-33.0856041
6.13024e-07,-33.2493793
6.13046e-07,-33.5730739
6.13068e-07,-33.519349
6.1309e-07,-33.6957295
6.13112e-07,-33.6887727
6.13134e-07,-33.6088558
6.13156e-07,-33.4987319
6.13178e-07,-33.538511
6.132e-07,-33.4308217
6.13222e-07,-33.4061543
6.13244e-07,-33.2905929
6.13266e-07,-33.3446234
6.13288e-07,-33.3272462
6.1331e-07,-33.314928
6.13332e-07,-33.3316727
6.13354e-07,-33.2759794
6.13376e-07,-33.2288843
6.13398e-07,-33.3290875
6.1342e-07,-33.423734
6.13442e-07,-33.5708776
6.13464e-07,-33.5545896
6.13486e-07,-33.3829312
6.13508e-07,-33.4076277
6.1353e-07,-33.537204
6.13552e-07,-33.5347802
6.13574e-07,-33.6077173
6.13596e-07,-33.5176431
6.13618e-07,-33.6865744
6.1364e-07,-33.7659183
6.13662e-07,-33.645089
6.13684e-07,-33.6171781
6.13706e-07,-33.6070484
6.13728e-07,-33.4367124
6.1375e-07,-33.4836282
6.13772e-07,-33.3787091
6.13794e-07,-33.4095609
6.13816e-07,-33.3993812
6.13838e-07,-33.366203
6.1386e-07,-33.5140866
6.13882e-07,-33.4694937
6.13904e-07,-33.5554792
6.13926e-07,-33.4650084
6.13948e-07,-33.6242568
6.1397e-07,-33.6593734
6.13992e-07,-33.907273
6.14014e-07,-33.8453103
6.14036e-07,-33.9038785
6.14058e-07,-33.8705445
6.1408e-07,-33.7328439
6.14102e-07,-33.6942533
6.14124e-07,-33.6460484
6.14146e-07,-33.676619
6.14168e-07,-33.5848577
6.1419e-07,-33.731009
6.14212e-07,-33.7593597
6.14234e-07,-33.7804812
6.14256e-07,-33.6274499
6.14278e-07,-33.550831
6.143e-07,-33.5966999
6.14322e-07,-33.7162158
6.14344e-07,-33.6874277
6.14366e-07,-33.7837698
6.14388e-07,-33.756278
6.1441e-07,-33.906933
6.14432e-07,-33.7960115
6.14454e-07,-33.7565517
6.14476e-07,-33.7174552
6.14498e-07,-33.6552176
6.1452e-07,-33.5759122
6.14542e-07,-33.5981028
6.14564e-07,-33.5276047
6.14586e-07,-33.514134
6.14608e-07,-33.5441405
6.1463e-07,-33.5281783
6.14652e-07,-33.6805273
6.14674e-07,-33.6349598
6.14696e-07,-33.6410767
6.14718e-07,-33.5711245
6.1474e-07,-33.516552
6.14762e-07,-33.5416078
6.14784e-07,-33.4514095
6.14806e-07,-33.5289288
6.14828e-07,-33.5810339
6.1485e-07,-33.7336857
6.14872e-07,-33.7879692
6.14894e-07,-33.9111553
6.14916e-07,-33.797691
6.14938e-07,-33.8167406
6.1496e-07,-33.7963514
6.14982e-07,-33.8833596
6.15004e-07,-33.9524445
6.15026e-07,-33.9159689
6.15048e-07,-34.0393093
6.1507e-07,-33.7810376
6.15092e-07,-33.7753869
6.15114e-07,-33.7363245
6.15136e-07,-33.7426879
6.15158e-07,-33.7585669
6.1518e-07,-33.7984046
6.15202e-07,-33.6143883
6.15224e-07,-33.7185251
6.15246e-07,-33.7599722
6.15268e-07,-33.7076487
6.1529e-07,-33.7584978
6.15312e-07,-33.813097
6.15334e-07,-33.7943886
6.15356e-07,-33.8058386
6.15378e-07,-33.7783884
6.154e-07,-33.8772677
6.15422e-07,-33.8455127
6.15444e-07,-33.8147466
6.15466e-07,-33.7049643
6.15488e-07,-33.6488662
6.1551e-07,-33.7175367
6.15532e-07,-33.5475197
6.15554e-07,-33.583515
6.15576e-07,-33.7087314
6.15598e-07,-33.7554962
6.1562e-07,-33.7155707
6.15642e-07,-33.7349777
6.15664e-07,-33.8805834
6.15686e-07,-34.020213
6.15708e-07,-34.0887014
6.1573e-07,-33.9912511
6.15752e-07,-34.0626924
6.15774e-07,-34.166111
6.15796e-07,-33.9925709
6.15818e-07,-34.0241441
6.1584e-07,-33.9596952
6.15862e-07,-33.8723838
6.15884e-07,-33.8872831
6.15906e-07,-33.8783511
6.15928e-07,-34.0640681
6.1595e-07,-33.944881
6.15972e-07,-34.0075172
6.15994e-07,-34.095043
6.16016e-07,-34.1537608
6.16038e-07,-34.3028592
6.1606e-07,-34.2890497
6.16082e-07,-34.2282056
6.16104e-07,-34.103029
6.16126e-07,-34.0033085
6.16148e-07,-33.9943356
6.1617e-07,-34.0128519
6.16192e-07,-33.9040794
6.16214e-07,-34.0914584
6.16236e-07,-34.1479608
6.16258e-07,-34.0481667
6.1628e-07,-33.9290257
6.16302e-07,-34.1030727
6.16324e-07,-34.1208857
6.16346e-07,-34.0692077
6.16368e-07,-33.9060126
6.1639e-07,-33.9556528
6.16412e-07,-34.1260958
6.16434e-07,-34.1930015
6.16456e-07,-34.139098
6.16478e-07,-33.9913834
6.165e-07,-34.1543423
6.16522e-07,-34.1493344
6.16544e-07,-34.2687555
6.16566e-07,-34.2361956
6.16588e-07,-34.1704846
6.1661e-07,-34.3577612
6.16632e-07,-34.4761139
6.16654e-07,-34.2209845
6.16676e-07,-34.1677014
6.16698e-07,-34.0192229
6.1672e-07,-34.1620163
6.16742e-07,-34.2526392
6.16764e-07,-34.2020765
6.16786e-07,-34.2425538
6.16808e-07,-34.1412143
6.1683e-07,-34.3157993
6.16852e-07,-34.2450885
6.16874e-07,-34.335701
6.16896e-07,-34.3547661
6.16918e-07,-34.4543489
6.1694e-07,-34.3039098
6.16962e-07,-34.2831559
6.16984e-07,-34.5040732
6.17006e-07,-34.5435988
6.17028e-07,-34.5301683
6.1705e-07,-34.25154
6.17072e-07,-34.3653937
6.17094e-07,-34.2762542
6.17116e-07,-34.33661
6.17138e-07,-34.0815648
6.1716e-07,-34.0928711
6.17182e-07,-34.2449615
6.17204e-07,-34.1931076
6.17226e-07,-34.2064447
6.17248e-07,-34.2728061
6.1727e-07,-34.2620495
6.17292e-07,-34.4357305
6.17314e-07,-34.3288329
6.17336e-07,-34.3793605
6.17358e-07,-34.4041009
6.1738e-07,-34.6089224
6.17402e-07,-34.5055999
6.17424e-07,-34.5128925
6.17446e-07,-34.5502695
6.17468e-07,-34.725515
6.1749e-07,-34.6028011
6.17512e-07,-34.6633987
6.17534e-07,-34.6951716
6.17556e-07,-34.6706907
6.17578e-07,-34.7004577
6.176e-07,-34.6643594
6.17622e-07,-34.6996166
6.17644e-07,-34.6661555
6.17666e-07,-34.6734278
6.17688e-07,-34.6413562
6.1771e-07,-34.5308907
6.17732e-07,-34.5677661
6.17754e-07,-34.5971304
6.17776e-07,-34.6512645
6.17798e-07,-34.6392363
6.1782e-07,-34.6770102
6.17842e-07,-34.6317754
6.17864e-07,-34.6767103
6.17886e-07,-34.682684
6.17908e-07,-34.4871339
6.1793e-07,-34.47901
6.17952e-07,-34.5296392
6.17974e-07,-34.5728178
6.17996e-07,-34.6215235
6.18018e-07,-34.7313398
6.1804e-07,-34.7894196
6.18062e-07,-34.7558277
6.18084e-07,-34.8632318
6.18106e-07,-34.797058
6.18128e-07,-34.6462429
6.1815e-07,-34.6856693
6.18172e-07,-34.5712371
6.18194e-07,-34.5959816
6.18216e-07,-34.8139842
6.18238e-07,-34.9968099
6.1826e-07,-34.8334466
6.18282e-07,-34.7668281
6.18304e-07,-34.8694161
6.18326e-07,-34.8196354
6.18348e-07,-34.6242323
6.1837e-07,-34.6668481
6.18392e-07,-34.7048143
6.18414e-07,-34.758447
6.18436e-07,-34.7256791
6.18458e-07,-34.7388837
6.1848e-07,-34.8438431
6.18502e-07,-34.8844297
6.18524e-07,-34.7894258
6.18546e-07,-34.9245173
6.18568e-07,-34.7986041
6.1859e-07,-34.6765609
6.18612e-07,-34.8628607
6.18634e-07,-34.7445289
6.18656e-07,-34.7513772
6.18678e-07,-34.8319382
6.187e-07,-34.8015681
6.18722e-07,-34.6566265
6.18744e-07,-34.7834054
6.18766e-07,-34.7258054
6.18788e-07,-34.7864965
6.1881e-07,-34.7241299
6.18832e-07,-34.8951006
6.18854e-07,-34.8600552
6.18876e-07,-34.9239249
6.18898e-07,-35.1140061
6.1892e-07,-35.14963
6.18942e-07,-35.2690777
6.18964e-07,-35.103119
6.18986e-07,-35.2424547
6.19008e-07,-35.2855184
6.1903e-07,-35.2252068
6.19052e-07,-35.2396577
6.19074e-07,-35.2526598
6.19096e-07,-35.1665289
6.19118e-07,-35.2503146
6.1914e-07,-35.2239458
6.19162e-07,-35.2096587
6.19184e-07,-35.112632
6.19206e-07,-35.0363261
6.19228e-07,-35.0086893
6.1925e-07,-35.1116978
6.19272e-07,-35.1285538
6.19294e-07,-35.2072009
6.19316e-07,-35.1074641
6.19338e-07,-35.0704406
6.1936e-07,-35.1378632
6.19382e-07,-35.1904447
6.19404e-07,-35.1561693
6.19426e-07,-35.2324424
6.19448e-07,-35.2211431
6.1947e-07,-35.1245112
6.19492e-07,-35.0046823
6.19514e-07,-34.9946468
6.19536e-07,-35.0391951
6.19558e-07,-34.9962104
6.1958e-07,-35.1371848
6.19602e-07,-35.101807
6.19624e-07,-35.2318522
6.19646e-07,-35.1979773
6.19668e-07,-35.2030316
6.1969e-07,-35.2620003
6.19712e-07,-35.3242456
6.19734e-07,-35.2052596
6.19756e-07,-35.0677347
6.19778e-07,-35.019892
6.198e-07,-34.8569774
6.19822e-07,-35.0149405
6.19844e-07,-35.0578983
6.19866e-07,-35.0362415
6.19888e-07,-35.1303904
6.1991e-07,-35.0424352
6.19932e-07,-35.1155428
6.19954e-07,-35.2316611
6.19976e-07,-35.277037
6.19998e-07,-35.1881869
6.2002e-07,-35.1933994
6.20042e-07,-35.2102523
6.20064e-07,-35.2678492
6.20086e-07,-35.0673466
6.20108e-07,-35.2297469
6.2013e-07,-35.2172966
6.20152e-07,-35.1094959
6.20174e-07,-35.1019103
6.20196e-07,-35.2007377
6.20218e-07,-35.0324872
6.2024e-07,-35.0745915
6.20262e-07,-35.179336
6.20284e-07,-35.3539917
6.20306e-07,-35.3562964
6.20328e-07,-35.3721699
6.2035e-07,-35.4915091
6.20372e-07,-35.4079246
6.20394e-07,-35.2968007
6.20416e-07,-35.347879
6.20438e-07,-35.4392094
6.2046e-07,-35.4542058
6.20482e-07,-35.4766297
6.20504e-07,-35.2304977
6.20526e-07,-35.184735
6.20548e-07,-35.3183104
6.2057e-07,-35.3357791
6.20592e-07,-35.4267163
6.20614e-07,-35.4969896
6.20636e-07,-35.5221992
