lbd,S
7.078e-07,-72.565981
7.0782e-07,-71.4528229
7.0784e-07,-70.9095229
7.0786e-07,-69.8344808
7.0788e-07,-71.8628507
7.079e-07,-72.1951758
7.0792e-07,-70.7977344
7.0794e-07,-72.4715846
7.0796e-07,-72.6024686
7.0798e-07,-71.3919323
7.08e-07,-72.5361324
7.0802e-07,-72.4709211
7.0804e-07,-71.3578526
7.0806e-07,-71.1955588
7.0808e-07,-70.5212101
7.081e-07,-72.6400429
7.0812e-07,-72.3992051
7.0814e-07,-70.4379243
7.0816e-07,-70.3312552
7.0818e-07,-71.1461075
7.082e-07,-70.4710407
7.0822e-07,-73.1494202
7.0824e-07,-71.9513571
7.0826e-07,-74.8007962
7.0828e-07,-70.3887279
7.083e-07,-70.2192576
7.0832e-07,-69.9435394
7.0834e-07,-70.4245537
7.0836e-07,-69.6126067
7.0838e-07,-70.1960933
7.084e-07,-71.9269359
7.0842e-07,-70.3015077
7.0844e-07,-71.5331483
7.0846e-07,-72.7157693
7.0848e-07,-71.191041
7.085e-07,-72.128832
7.0852e-07,-72.3905368
7.0854e-07,-72.3214666
7.0856e-07,-72.5559625
7.0858e-07,-70.9794914
7.086e-07,-72.0285876
7.0862e-07,-71.094184
7.0864e-07,-70.1391536
7.0866e-07,-72.701242
7.0868e-07,-70.9318532
7.087e-07,-73.0862748
7.0872e-07,-71.6971424
7.0874e-07,-72.8731132
7.0876e-07,-72.6390018
7.0878e-07,-74.4094802
7.088e-07,-70.6007492
7.0882e-07,-70.6800378
7.0884e-07,-71.5805725
7.0886e-07,-70.9894731
7.0888e-07,-69.7380715
7.089e-07,-72.0184532
7.0892e-07,-69.1791344
7.0894e-07,-71.9919532
7.0896e-07,-72.1011661
7.0898e-07,-72.8769234
7.09e-07,-70.9170969
7.0902e-07,-70.7405299
7.0904e-07,-70.9428775
7.0906e-07,-70.8418056
7.0908e-07,-72.2822133
7.091e-07,-72.8586184
7.0912e-07,-71.5585882
7.0914e-07,-70.7727655
7.0916e-07,-69.9541313
7.0918e-07,-72.3484995
7.092e-07,-70.3656425
7.0922e-07,-72.8126491
7.0924e-07,-71.7886771
7.0926e-07,-70.8296578
7.0928e-07,-72.250126
7.093e-07,-75.6448693
7.0932e-07,-73.3592854
7.0934e-07,-74.0879617
7.0936e-07,-71.6226237
7.0938e-07,-71.6595054
7.094e-07,-71.626784
7.0942e-07,-71.4073006
7.0944e-07,-70.7560649
7.0946e-07,-70.7756548
7.0948e-07,-73.2162974
7.095e-07,-72.5241767
7.0952e-07,-70.6247076
7.0954e-07,-70.1425612
7.0956e-07,-71.3334751
7.0958e-07,-76.9998064
7.096e-07,-73.2111877
7.0962e-07,-71.4535856
7.0964e-07,-69.7723238
7.0966e-07,-72.7385241
7.0968e-07,-71.7471056
7.097e-07,-72.4232374
7.0972e-07,-75.1914603
7.0974e-07,-74.2526572
7.0976e-07,-69.7154068
7.0978e-07,-72.2189779
7.098e-07,-71.8145685
7.0982e-07,-70.1192618
7.0984e-07,-70.7178099
7.0986e-07,-71.8344345
7.0988e-07,-70.5463781
7.099e-07,-71.087118
7.0992e-07,-75.0019102
7.0994e-07,-71.0095086
7.0996e-07,-72.5257542
7.0998e-07,-70.0814858
7.1e-07,-71.8676222
7.1002e-07,-71.3056515
7.1004e-07,-70.5514526
7.1006e-07,-69.1934896
7.1008e-07,-73.4522045
7.101e-07,-72.2298308
7.1012e-07,-70.7527344
7.1014e-07,-71.8134035
7.1016e-07,-70.9418648
7.1018e-07,-72.2744454
7.102e-07,-72.7906313
7.1022e-07,-73.8450793
7.1024e-07,-70.8853816
7.1026e-07,-69.238621
7.1028e-07,-72.6128278
7.103e-07,-71.0347013
7.1032e-07,-70.8255859
7.1034e-07,-71.5736918
7.1036e-07,-73.4512374
7.1038e-07,-70.1581076
7.104e-07,-72.4986974
7.1042e-07,-70.9411826
7.1044e-07,-69.0488248
7.1046e-07,-70.3131263
7.1048e-07,-71.5508914
7.105e-07,-78.3120641
7.1052e-07,-71.0444111
7.1054e-07,-72.6535308
7.1056e-07,-71.2595439
7.1058e-07,-70.2907484
7.106e-07,-70.521274
7.1062e-07,-75.243787
7.1064e-07,-75.2235466
7.1066e-07,-71.3865336
7.1068e-07,-69.7050405
7.107e-07,-70.5719598
7.1072e-07,-70.7232928
7.1074e-07,-69.6365547
7.1076e-07,-72.2317167
7.1078e-07,-70.6736052
7.108e-07,-69.938625
7.1082e-07,-72.8146702
7.1084e-07,-73.0198622
7.1086e-07,-70.8234628
7.1088e-07,-73.0832423
7.109e-07,-71.6679883
7.1092e-07,-69.2437285
7.1094e-07,-72.5680981
7.1096e-07,-69.4278071
7.1098e-07,-70.5610613
7.11e-07,-75.2857102
7.1102e-07,-71.25888
7.1104e-07,-70.9985475
7.1106e-07,-69.5875674
7.1108e-07,-71.0058556
7.111e-07,-71.1185104
7.1112e-07,-68.8202722
7.1114e-07,-72.3770062
7.1116e-07,-73.5673843
7.1118e-07,-70.7908718
7.112e-07,-71.756411
7.1122e-07,-72.4986224
7.1124e-07,-70.0242124
7.1126e-07,-72.2136119
7.1128e-07,-72.4247006
7.113e-07,-71.7759133
7.1132e-07,-70.7665968
7.1134e-07,-70.4464734
7.1136e-07,-71.96897
7.1138e-07,-73.0587355
7.114e-07,-70.2887471
7.1142e-07,-70.4121788
7.1144e-07,-68.8127037
7.1146e-07,-70.4620177
7.1148e-07,-70.9007094
7.115e-07,-71.3439231
7.1152e-07,-73.9087582
7.1154e-07,-74.6816653
7.1156e-07,-71.2483909
7.1158e-07,-70.6958985
7.116e-07,-71.0903951
7.1162e-07,-73.2740839
7.1164e-07,-71.9040659
7.1166e-07,-72.3897995
7.1168e-07,-73.5291906
7.117e-07,-72.3998147
7.1172e-07,-70.652588
7.1174e-07,-69.8315325
7.1176e-07,-73.6746048
7.1178e-07,-73.3625854
7.118e-07,-72.925318
7.1182e-07,-70.487728
7.1184e-07,-70.7841337
7.1186e-07,-72.3528063
7.1188e-07,-70.4078043
7.119e-07,-74.3032124
7.1192e-07,-71.5234342
7.1194e-07,-70.6855378
7.1196e-07,-70.4592424
7.1198e-07,-71.6825803
7.12e-07,-73.197021
7.1202e-07,-72.5337367
7.1204e-07,-71.2855709
7.1206e-07,-71.7296125
7.1208e-07,-70.8246291
7.121e-07,-72.6261517
7.1212e-07,-70.583442
7.1214e-07,-72.8007439
7.1216e-07,-69.8814943
7.1218e-07,-72.6383912
7.122e-07,-71.5730137
7.1222e-07,-71.4654349
7.1224e-07,-72.3740229
7.1226e-07,-74.0740486
7.1228e-07,-73.2241538
7.123e-07,-71.0656997
7.1232e-07,-71.0824153
