lbd,S
7.1148e-07,-72.8780852
7.115e-07,-72.6857783
7.1152e-07,-74.1201911
7.1154e-07,-76.3399009
7.1156e-07,-73.3944296
7.1158e-07,-73.1974927
7.116e-07,-72.6401028
7.1162e-07,-78.4420563
7.1164e-07,-72.4289557
7.1166e-07,-74.5229981
7.1168e-07,-73.8908228
7.117e-07,-75.7450496
7.1172e-07,-70.9931356
7.1174e-07,-71.3235719
7.1176e-07,-74.890732
7.1178e-07,-74.4133191
7.118e-07,-72.543074
7.1182e-07,-71.5432126
7.1184e-07,-71.8457006
7.1186e-07,-72.2209032
7.1188e-07,-73.0971228
7.119e-07,-74.3106976
7.1192e-07,-71.3465321
7.1194e-07,-71.2899997
7.1196e-07,-71.6544068
7.1198e-07,-71.9138746
7.12e-07,-73.4421011
7.1202e-07,-210.0
7.1204e-07,-75.0576872
7.1206e-07,-73.2716441
7.1208e-07,-80.6397269
7.121e-07,-74.884763
7.1212e-07,-74.7989159
7.1214e-07,-73.1797067
7.1216e-07,-75.4821781
7.1218e-07,-72.0110044
7.122e-07,-74.1892676
7.1222e-07,-72.4837528
7.1224e-07,-70.8393363
7.1226e-07,-70.8875117
7.1228e-07,-70.2101058
7.123e-07,-73.2920778
7.1232e-07,-75.2941765
7.1234e-07,-75.6425076
7.1236e-07,-71.7150916
7.1238e-07,-74.9135467
7.124e-07,-82.7862405
7.1242e-07,-73.4379088
7.1244e-07,-71.4710092
7.1246e-07,-72.9856109
7.1248e-07,-210.0
7.125e-07,-74.623588
7.1252e-07,-76.7508474
7.1254e-07,-73.2382273
7.1256e-07,-73.153623
7.1258e-07,-70.960352
7.126e-07,-72.2044745
7.1262e-07,-70.7466851
7.1264e-07,-71.8533478
7.1266e-07,-73.1655394
7.1268e-07,-210.0
7.127e-07,-76.7903989
7.1272e-07,-73.0504717
7.1274e-07,-74.3731141
7.1276e-07,-71.6568827
7.1278e-07,-70.9424642
7.128e-07,-73.5200926
7.1282e-07,-71.2865195
7.1284e-07,-73.277889
7.1286e-07,-75.7433605
7.1288e-07,-75.725452
7.129e-07,-74.4151194
7.1292e-07,-74.1192443
