lbd,S
7.1222e-07,-72.3450488
7.1224e-07,-71.3250761
7.1226e-07,-73.4676531
7.1228e-07,-72.6038466
7.123e-07,-70.9217009
7.1232e-07,-73.7043014
7.1234e-07,-73.8697882
7.1236e-07,-70.9101539
7.1238e-07,-72.0381459
7.124e-07,-73.187089
7.1242e-07,-69.7068269
7.1244e-07,-72.0904634
7.1246e-07,-71.5693053
7.1248e-07,-70.1622617
7.125e-07,-72.1000001
7.1252e-07,-70.5444008
7.1254e-07,-71.5020822
7.1256e-07,-71.194527
7.1258e-07,-70.1756634
7.126e-07,-70.2565975
7.1262e-07,-70.6197032
7.1264e-07,-71.7967263
7.1266e-07,-71.7769198
7.1268e-07,-70.6988648
7.127e-07,-71.2028683
7.1272e-07,-70.0488283
7.1274e-07,-70.082955
7.1276e-07,-69.6257877
7.1278e-07,-70.7992983
7.128e-07,-70.9046328
7.1282e-07,-70.6651005
7.1284e-07,-69.5294836
7.1286e-07,-70.1813944
7.1288e-07,-70.4621148
7.129e-07,-71.3537884
7.1292e-07,-71.1854398
7.1294e-07,-70.1190288
7.1296e-07,-72.3930603
7.1298e-07,-72.0076445
7.13e-07,-72.0094648
7.1302e-07,-72.3990477
7.1304e-07,-70.557109
7.1306e-07,-71.3945522
7.1308e-07,-71.0352072
7.131e-07,-70.8493171
7.1312e-07,-74.6551452
7.1314e-07,-72.6295328
7.1316e-07,-75.5840452
7.1318e-07,-70.5579544
7.132e-07,-70.599916
7.1322e-07,-70.7532698
7.1324e-07,-72.4388097
7.1326e-07,-75.0384076
7.1328e-07,-71.3710684
7.133e-07,-72.8124982
7.1332e-07,-71.7632082
7.1334e-07,-71.9280081
7.1336e-07,-69.8399585
7.1338e-07,-72.0093557
7.134e-07,-71.9755564
7.1342e-07,-72.6340109
7.1344e-07,-71.0247821
7.1346e-07,-71.1296345
7.1348e-07,-74.0938142
7.135e-07,-70.6466795
7.1352e-07,-71.2200955
7.1354e-07,-72.4386132
7.1356e-07,-70.6769321
7.1358e-07,-72.4158021
7.136e-07,-71.2139488
7.1362e-07,-71.8353899
7.1364e-07,-71.6674201
7.1366e-07,-71.4905371
7.1368e-07,-70.9073672
7.137e-07,-71.0246491
7.1372e-07,-73.5594163
7.1374e-07,-71.5696676
7.1376e-07,-70.2903044
7.1378e-07,-69.9838856
7.138e-07,-71.5672677
7.1382e-07,-70.4296718
7.1384e-07,-71.8197185
7.1386e-07,-70.458067
7.1388e-07,-71.2151809
7.139e-07,-71.3084553
7.1392e-07,-71.9410682
7.1394e-07,-71.6609719
7.1396e-07,-72.4298441
7.1398e-07,-72.0974247
7.14e-07,-72.5059661
7.1402e-07,-72.1575273
7.1404e-07,-72.2506676
7.1406e-07,-70.1073806
7.1408e-07,-73.857367
7.141e-07,-77.6313885
7.1412e-07,-71.0963267
7.1414e-07,-69.774889
7.1416e-07,-72.7184891
7.1418e-07,-70.0930599
7.142e-07,-71.0064582
7.1422e-07,-70.1078897
7.1424e-07,-71.0710592
7.1426e-07,-76.6170178
7.1428e-07,-74.735045
7.143e-07,-70.7003543
7.1432e-07,-71.5205851
7.1434e-07,-70.638031
7.1436e-07,-70.4201914
7.1438e-07,-71.4946777
7.144e-07,-69.9934075
7.1442e-07,-70.9026007
7.1444e-07,-71.7720898
7.1446e-07,-71.6202802
7.1448e-07,-72.5659044
7.145e-07,-69.3381738
7.1452e-07,-70.4497827
7.1454e-07,-72.4731387
7.1456e-07,-70.8750469
7.1458e-07,-71.5215598
7.146e-07,-71.9643354
7.1462e-07,-70.5295642
7.1464e-07,-70.7265611
7.1466e-07,-71.6625925
7.1468e-07,-72.0243305
7.147e-07,-71.1390671
7.1472e-07,-70.6406059
7.1474e-07,-70.8677663
7.1476e-07,-71.6823751
7.1478e-07,-73.9080086
7.148e-07,-71.5254159
7.1482e-07,-74.6221242
7.1484e-07,-69.8310737
7.1486e-07,-72.7918308
7.1488e-07,-70.6643224
7.149e-07,-70.2977364
7.1492e-07,-71.734165
7.1494e-07,-71.2538926
7.1496e-07,-73.0577837
7.1498e-07,-70.4489885
7.15e-07,-77.2011086
7.1502e-07,-70.4617365
7.1504e-07,-71.656845
7.1506e-07,-72.0627809
7.1508e-07,-71.018437
7.151e-07,-70.2427293
7.1512e-07,-73.3531541
7.1514e-07,-72.316399
7.1516e-07,-70.8625833
7.1518e-07,-69.3679548
7.152e-07,-71.4448036
7.1522e-07,-74.7497378
7.1524e-07,-73.8201013
7.1526e-07,-73.2077109
7.1528e-07,-74.0952032
7.153e-07,-73.6858885
7.1532e-07,-71.5282381
7.1534e-07,-74.1366947
7.1536e-07,-72.7753263
7.1538e-07,-73.3753978
7.154e-07,-71.4191804
7.1542e-07,-73.871912
7.1544e-07,-71.7766122
7.1546e-07,-69.7428116
7.1548e-07,-72.8278582
7.155e-07,-72.7970219
7.1552e-07,-70.8115095
7.1554e-07,-70.5657656
7.1556e-07,-71.7119868
7.1558e-07,-72.5606432
7.156e-07,-73.1363288
7.1562e-07,-71.0266403
7.1564e-07,-70.4374985
7.1566e-07,-71.843396
7.1568e-07,-71.5037989
7.157e-07,-71.8621625
7.1572e-07,-71.266648
7.1574e-07,-70.3475979
7.1576e-07,-69.5719932
7.1578e-07,-69.8969806
7.158e-07,-72.4057969
7.1582e-07,-71.0123955
7.1584e-07,-70.6432917
7.1586e-07,-71.4659869
7.1588e-07,-71.2798667
7.159e-07,-71.7642115
7.1592e-07,-71.9049982
7.1594e-07,-74.265365
7.1596e-07,-70.0083495
7.1598e-07,-71.6867799
7.16e-07,-71.0108953
7.1602e-07,-71.5874723
7.1604e-07,-70.9899503
7.1606e-07,-71.8749595
7.1608e-07,-77.2545964
7.161e-07,-70.782693
7.1612e-07,-71.3399229
7.1614e-07,-73.382635
7.1616e-07,-71.146058
7.1618e-07,-73.7693014
7.162e-07,-70.9179605
